SHRP_ID,STATE_CODE,MRI_MEASURE_DATE,MRI,MRI_DAYS_TO_NOW,MRI0,MRI0_MEASURE_DATE,DAYS_BETWEEN,CONS_NO_THIS_TIME,MRI0_DAYS_TO_NOW,LAT,LONGT,ELEV,AGE_TO_MRI_MEASURE,TRUCK_TRAFFIC,KESAL_TRAFFIC,MEAN_TEMP_AVG_LAST_1,FREEZE_INDEX_LAST_1,FREEZE_THAW_LAST_1,MAX_TEMP_AVG_LAST_1,MIN_TEMP_AVG_LAST_1,MAX_TEMP_LAST_1,MIN_TEMP_LAST_1,DAYS_ABOVE_32_LAST_1,DAYS_BELOW_0_LAST_1,MEAN_TEMP_AVG_LAST_2,FREEZE_INDEX_LAST_2,FREEZE_THAW_LAST_2,MAX_TEMP_AVG_LAST_2,MIN_TEMP_AVG_LAST_2,MAX_TEMP_LAST_2,MIN_TEMP_LAST_2,DAYS_ABOVE_32_LAST_2,DAYS_BELOW_0_LAST_2,MEAN_TEMP_AVG_LAST_3,FREEZE_INDEX_LAST_3,FREEZE_THAW_LAST_3,MAX_TEMP_AVG_LAST_3,MIN_TEMP_AVG_LAST_3,MAX_TEMP_LAST_3,MIN_TEMP_LAST_3,DAYS_ABOVE_32_LAST_3,DAYS_BELOW_0_LAST_3,MEAN_TEMP_AVG_LAST_4,FREEZE_INDEX_LAST_4,FREEZE_THAW_LAST_4,MAX_TEMP_AVG_LAST_4,MIN_TEMP_AVG_LAST_4,MAX_TEMP_LAST_4,MIN_TEMP_LAST_4,DAYS_ABOVE_32_LAST_4,DAYS_BELOW_0_LAST_4,MEAN_TEMP_AVG_LAST_5,FREEZE_INDEX_LAST_5,FREEZE_THAW_LAST_5,MAX_TEMP_AVG_LAST_5,MIN_TEMP_AVG_LAST_5,MAX_TEMP_LAST_5,MIN_TEMP_LAST_5,DAYS_ABOVE_32_LAST_5,DAYS_BELOW_0_LAST_5,MEAN_TEMP_AVG_LAST_6,FREEZE_INDEX_LAST_6,FREEZE_THAW_LAST_6,MAX_TEMP_AVG_LAST_6,MIN_TEMP_AVG_LAST_6,MAX_TEMP_LAST_6,MIN_TEMP_LAST_6,DAYS_ABOVE_32_LAST_6,DAYS_BELOW_0_LAST_6,MEAN_TEMP_AVG_LAST_7,FREEZE_INDEX_LAST_7,FREEZE_THAW_LAST_7,MAX_TEMP_AVG_LAST_7,MIN_TEMP_AVG_LAST_7,MAX_TEMP_LAST_7,MIN_TEMP_LAST_7,DAYS_ABOVE_32_LAST_7,DAYS_BELOW_0_LAST_7,MEAN_TEMP_AVG_LAST_8,FREEZE_INDEX_LAST_8,FREEZE_THAW_LAST_8,MAX_TEMP_AVG_LAST_8,MIN_TEMP_AVG_LAST_8,MAX_TEMP_LAST_8,MIN_TEMP_LAST_8,DAYS_ABOVE_32_LAST_8,DAYS_BELOW_0_LAST_8,MEAN_TEMP_AVG_LAST_9,FREEZE_INDEX_LAST_9,FREEZE_THAW_LAST_9,MAX_TEMP_AVG_LAST_9,MIN_TEMP_AVG_LAST_9,MAX_TEMP_LAST_9,MIN_TEMP_LAST_9,DAYS_ABOVE_32_LAST_9,DAYS_BELOW_0_LAST_9,MEAN_TEMP_AVG_LAST_10,FREEZE_INDEX_LAST_10,FREEZE_THAW_LAST_10,MAX_TEMP_AVG_LAST_10,MIN_TEMP_AVG_LAST_10,MAX_TEMP_LAST_10,MIN_TEMP_LAST_10,DAYS_ABOVE_32_LAST_10,DAYS_BELOW_0_LAST_10,MEAN_TEMP_AVG_LAST_11,FREEZE_INDEX_LAST_11,FREEZE_THAW_LAST_11,MAX_TEMP_AVG_LAST_11,MIN_TEMP_AVG_LAST_11,MAX_TEMP_LAST_11,MIN_TEMP_LAST_11,DAYS_ABOVE_32_LAST_11,DAYS_BELOW_0_LAST_11,MEAN_TEMP_AVG_LAST_12,FREEZE_INDEX_LAST_12,FREEZE_THAW_LAST_12,MAX_TEMP_AVG_LAST_12,MIN_TEMP_AVG_LAST_12,MAX_TEMP_LAST_12,MIN_TEMP_LAST_12,DAYS_ABOVE_32_LAST_12,DAYS_BELOW_0_LAST_12,MEAN_TEMP_AVG_LAST_13,FREEZE_INDEX_LAST_13,FREEZE_THAW_LAST_13,MAX_TEMP_AVG_LAST_13,MIN_TEMP_AVG_LAST_13,MAX_TEMP_LAST_13,MIN_TEMP_LAST_13,DAYS_ABOVE_32_LAST_13,DAYS_BELOW_0_LAST_13,MEAN_TEMP_AVG_LAST_14,FREEZE_INDEX_LAST_14,FREEZE_THAW_LAST_14,MAX_TEMP_AVG_LAST_14,MIN_TEMP_AVG_LAST_14,MAX_TEMP_LAST_14,MIN_TEMP_LAST_14,DAYS_ABOVE_32_LAST_14,DAYS_BELOW_0_LAST_14,MEAN_TEMP_AVG_LAST_15,FREEZE_INDEX_LAST_15,FREEZE_THAW_LAST_15,MAX_TEMP_AVG_LAST_15,MIN_TEMP_AVG_LAST_15,MAX_TEMP_LAST_15,MIN_TEMP_LAST_15,DAYS_ABOVE_32_LAST_15,DAYS_BELOW_0_LAST_15,MEAN_TEMP_AVG_LAST_16,FREEZE_INDEX_LAST_16,FREEZE_THAW_LAST_16,MAX_TEMP_AVG_LAST_16,MIN_TEMP_AVG_LAST_16,MAX_TEMP_LAST_16,MIN_TEMP_LAST_16,DAYS_ABOVE_32_LAST_16,DAYS_BELOW_0_LAST_16,MEAN_TEMP_AVG_LAST_17,FREEZE_INDEX_LAST_17,FREEZE_THAW_LAST_17,MAX_TEMP_AVG_LAST_17,MIN_TEMP_AVG_LAST_17,MAX_TEMP_LAST_17,MIN_TEMP_LAST_17,DAYS_ABOVE_32_LAST_17,DAYS_BELOW_0_LAST_17,MEAN_TEMP_AVG_LAST_18,FREEZE_INDEX_LAST_18,FREEZE_THAW_LAST_18,MAX_TEMP_AVG_LAST_18,MIN_TEMP_AVG_LAST_18,MAX_TEMP_LAST_18,MIN_TEMP_LAST_18,DAYS_ABOVE_32_LAST_18,DAYS_BELOW_0_LAST_18,MEAN_TEMP_AVG_LAST_19,FREEZE_INDEX_LAST_19,FREEZE_THAW_LAST_19,MAX_TEMP_AVG_LAST_19,MIN_TEMP_AVG_LAST_19,MAX_TEMP_LAST_19,MIN_TEMP_LAST_19,DAYS_ABOVE_32_LAST_19,DAYS_BELOW_0_LAST_19,MEAN_TEMP_AVG_LAST_20,FREEZE_INDEX_LAST_20,FREEZE_THAW_LAST_20,MAX_TEMP_AVG_LAST_20,MIN_TEMP_AVG_LAST_20,MAX_TEMP_LAST_20,MIN_TEMP_LAST_20,DAYS_ABOVE_32_LAST_20,DAYS_BELOW_0_LAST_20,TOTAL_PRECIP_LAST_1,TOTAL_SNOWFALL_LAST_1,INTENSE_PRECIP_DAYS_LAST_1,WET_DAYS_LAST_1,TOTAL_PRECIP_LAST_2,TOTAL_SNOWFALL_LAST_2,INTENSE_PRECIP_DAYS_LAST_2,WET_DAYS_LAST_2,TOTAL_PRECIP_LAST_3,TOTAL_SNOWFALL_LAST_3,INTENSE_PRECIP_DAYS_LAST_3,WET_DAYS_LAST_3,TOTAL_PRECIP_LAST_4,TOTAL_SNOWFALL_LAST_4,INTENSE_PRECIP_DAYS_LAST_4,WET_DAYS_LAST_4,TOTAL_PRECIP_LAST_5,TOTAL_SNOWFALL_LAST_5,INTENSE_PRECIP_DAYS_LAST_5,WET_DAYS_LAST_5,TOTAL_PRECIP_LAST_6,TOTAL_SNOWFALL_LAST_6,INTENSE_PRECIP_DAYS_LAST_6,WET_DAYS_LAST_6,TOTAL_PRECIP_LAST_7,TOTAL_SNOWFALL_LAST_7,INTENSE_PRECIP_DAYS_LAST_7,WET_DAYS_LAST_7,TOTAL_PRECIP_LAST_8,TOTAL_SNOWFALL_LAST_8,INTENSE_PRECIP_DAYS_LAST_8,WET_DAYS_LAST_8,TOTAL_PRECIP_LAST_9,TOTAL_SNOWFALL_LAST_9,INTENSE_PRECIP_DAYS_LAST_9,WET_DAYS_LAST_9,TOTAL_PRECIP_LAST_10,TOTAL_SNOWFALL_LAST_10,INTENSE_PRECIP_DAYS_LAST_10,WET_DAYS_LAST_10,TOTAL_PRECIP_LAST_11,TOTAL_SNOWFALL_LAST_11,INTENSE_PRECIP_DAYS_LAST_11,WET_DAYS_LAST_11,TOTAL_PRECIP_LAST_12,TOTAL_SNOWFALL_LAST_12,INTENSE_PRECIP_DAYS_LAST_12,WET_DAYS_LAST_12,TOTAL_PRECIP_LAST_13,TOTAL_SNOWFALL_LAST_13,INTENSE_PRECIP_DAYS_LAST_13,WET_DAYS_LAST_13,TOTAL_PRECIP_LAST_14,TOTAL_SNOWFALL_LAST_14,INTENSE_PRECIP_DAYS_LAST_14,WET_DAYS_LAST_14,TOTAL_PRECIP_LAST_15,TOTAL_SNOWFALL_LAST_15,INTENSE_PRECIP_DAYS_LAST_15,WET_DAYS_LAST_15,TOTAL_PRECIP_LAST_16,TOTAL_SNOWFALL_LAST_16,INTENSE_PRECIP_DAYS_LAST_16,WET_DAYS_LAST_16,TOTAL_PRECIP_LAST_17,TOTAL_SNOWFALL_LAST_17,INTENSE_PRECIP_DAYS_LAST_17,WET_DAYS_LAST_17,TOTAL_PRECIP_LAST_18,TOTAL_SNOWFALL_LAST_18,INTENSE_PRECIP_DAYS_LAST_18,WET_DAYS_LAST_18,TOTAL_PRECIP_LAST_19,TOTAL_SNOWFALL_LAST_19,INTENSE_PRECIP_DAYS_LAST_19,WET_DAYS_LAST_19,TOTAL_PRECIP_LAST_20,TOTAL_SNOWFALL_LAST_20,INTENSE_PRECIP_DAYS_LAST_20,WET_DAYS_LAST_20,1_layer_exists,1_layer_thickness,1_type_AC,1_type_EF,1_type_GB,1_type_GS,1_type_PC,1_type_SS,1_type_TB,1_type_TS,2_layer_exists,2_layer_thickness,2_type_AC,2_type_EF,2_type_GB,2_type_GS,2_type_PC,2_type_SS,2_type_TB,2_type_TS,3_layer_exists,3_layer_thickness,3_type_AC,3_type_EF,3_type_GB,3_type_GS,3_type_PC,3_type_SS,3_type_TB,3_type_TS,4_layer_exists,4_layer_thickness,4_type_AC,4_type_EF,4_type_GB,4_type_GS,4_type_PC,4_type_SS,4_type_TB,4_type_TS,5_layer_exists,5_layer_thickness,5_type_AC,5_type_EF,5_type_GB,5_type_GS,5_type_PC,5_type_SS,5_type_TB,5_type_TS,6_layer_exists,6_layer_thickness,6_type_AC,6_type_EF,6_type_GB,6_type_GS,6_type_PC,6_type_SS,6_type_TB,6_type_TS,7_layer_exists,7_layer_thickness,7_type_AC,7_type_EF,7_type_GB,7_type_GS,7_type_PC,7_type_SS,7_type_TB,7_type_TS,8_layer_exists,8_layer_thickness,8_type_AC,8_type_EF,8_type_GB,8_type_GS,8_type_PC,8_type_SS,8_type_TB,8_type_TS,9_layer_exists,9_layer_thickness,9_type_AC,9_type_EF,9_type_GB,9_type_GS,9_type_PC,9_type_SS,9_type_TB,9_type_TS,10_layer_exists,10_layer_thickness,10_type_AC,10_type_EF,10_type_GB,10_type_GS,10_type_PC,10_type_SS,10_type_TB,10_type_TS,11_layer_exists,11_layer_thickness,11_type_AC,11_type_EF,11_type_GB,11_type_GS,11_type_PC,11_type_SS,11_type_TB,11_type_TS,12_layer_exists,12_layer_thickness,12_type_AC,12_type_EF,12_type_GB,12_type_GS,12_type_PC,12_type_SS,12_type_TB,12_type_TS,13_layer_exists,13_layer_thickness,13_type_AC,13_type_EF,13_type_GB,13_type_GS,13_type_PC,13_type_SS,13_type_TB,13_type_TS,14_layer_exists,14_layer_thickness,14_type_AC,14_type_EF,14_type_GB,14_type_GS,14_type_PC,14_type_SS,14_type_TB,14_type_TS,MRI_DELTA
3019,55,2000/4/25,1.338999987,6825,1.297999978,1998/9/28,575,3,7400,46.05318832,91.44096,373,8607,7,1,7.699999809,634,107,14.5,0.899999976,33,-32.90000153,1,160,6.800000191,831,113,13.5,0,35.40000153,-33.59999847,7,170,5.800000191,1100,99,12.5,-0.899999976,31.79999924,-33.5,0,177,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,702.2000122,987,20,133,907.7000122,972,17,141,828.0999756,1609,15,156,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,162.6,0,0,1,0,0,0,0,0,1,226.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041000009
3019,55,2010/8/5,1.518000007,3071,1.39199996,2008/6/8,788,4,3859,46.05318832,91.44096,373,12361,7,1,5,1231,106,11.80000019,-1.799999952,31.39999962,-33.20000076,0,188,-100,-100,-100,-100,-100,-100,-100,-100,-100,6.900000095,937,100,13.89999962,-0.100000001,33,-34.09999847,2,170,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,724,1757,15,152,-100,-100,-100,-100,978.7999878,968,24,140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,162.6,0,0,1,0,0,0,0,0,1,226.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126000047
3019,55,2014/10/30,1.621000051,1524,1.493000031,2010/8/5,1547,5,3071,46.05318832,91.44096,373,13908,9,4,6.900000095,937,100,13.89999962,-0.100000001,33,-34.09999847,2,170,6.199999809,937,102,12.60000038,-0.200000003,35.29999924,-36.59999847,7,179,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3.599999905,1587,72,9.5,-2.299999952,31.39999962,-35.09999847,0,183,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,978.7999878,968,24,140,887.5999756,1905,14,190,-100,-100,-100,-100,-100,-100,-100,-100,950.0999756,2649,24,142,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,162.6,0,0,1,0,0,0,0,0,1,226.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12800002
3010,55,1992/6/20,2.272000074,9691,1.866999984,1990/6/6,745,1,10436,43.75170898,87.79574,213,5011,10,2,9.399999619,272,102,14.10000038,4.599999905,36.20000076,-23.60000038,8,123,8.899999619,490,84,13.69999981,4.099999905,35.79999924,-22,8,135,7.699999809,311,98,12,3.400000095,31.70000076,-23.20000076,0,127,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,903.5999756,1073,22,124,837.5999756,1182,17,131,723.2999878,812,14,132,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,198.1,0,0,1,0,0,0,0,0,1,274.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40500009
3010,55,1995/9/29,2.562000036,8495,2.171000004,1993/8/18,772,2,9267,43.75170898,87.79574,213,6207,17,-100,7.599999905,490,83,12.10000038,3,32.59999847,-21.60000038,1,131,8.100000381,677,71,13,3,32.5,-31.89999962,1,129,7.900000095,645,84,12.69999981,3.200000048,41.5,-24.10000038,10,144,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,824.2000122,1161,17,142,729.5,1669,15,128,652.7000122,1393,12,133,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,198.1,0,0,1,0,0,0,0,0,1,274.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391000032
3010,55,2001/7/19,0.931999981,6375,2.979000092,1998/7/29,1086,3,7461,43.75170898,87.79574,213,8327,17,-100,10.5,277,77,15,5.900000095,33,-21.89999962,7,106,9.199999809,456,77,14.10000038,4.199999809,36.09999847,-25,10,115,-100,-100,-100,-100,-100,-100,-100,-100,-100,8.800000191,436,96,14.19999981,3.400000095,36.79999924,-18.70000076,11,137,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,985.9000244,976,16,132,895.5999756,1269,25,140,-100,-100,-100,-100,895.4000244,271,23,150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,198.1,0,0,1,0,0,0,0,0,1,274.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.047000111
3012,55,1992/10/29,1.611999989,9560,1.667999983,1990/6/4,878,1,10438,44.7858696,92.70241,289.1000061,5476,17,4,8.800000191,553,118,14.60000038,3,37.59999847,-31.10000038,3,154,7.699999809,849,89,13.10000038,2.299999952,35.40000153,-27,10,160,7.199999809,553,112,12.30000019,2.099999905,32,-24.60000038,0,161,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,881.5,829,21,128,908.7999878,1484,22,163,772.5,883,14,146,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1,2418.829174,0,0,0,0,0,1,0,0,1,142.2,0,0,0,1,0,0,0,0,1,152.4,0,0,1,0,0,0,0,0,1,180.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055999994
